id,pps_actual_20,pps_anterior_20,asistencia_teorico_pct,asistencia_laboratorio_pct,asistencia_total_pct,autoeficacia_academica,entregas_tarea_puntual,horas_de_estudio_semana,indice_procrastinacion,alimentacion,actividad_fisica,horas_pantalla_no_academica,horas_sueno,habitos_vida,puntualidad_pago,ingresos_mensual,deuda_academica,tipo_financiamiento,costo_servicio_mensual,indice_financiero,horas_deporte,horas_cultura,horas_extracurriculares,horas_trabajo_semana,estres,apoyo_social,rendimiento,riesgo_de_desercion,bienestar_estudiantil
3205,En_proceso,Inicio,Alta,Media,Media,Baja,Critico,Insuficiente,Frecuente,Moderada,Frecuente,Moderado,Excesivo,Regular,Puntual,Bajo,Sin_deuda,Beca_Total,Bajo,Estable,Frecuente,Constante,Alta,Tiempo_completo,Moderado,Insuficiente,Inicio,Alto,Regular
3206,En_proceso,En_proceso,Media,Baja,Baja,Alta,Moderado,Insuficiente,Constante,Moderada,Nula,Moderado,Excesivo,Regular,Puntual,Medio,Con_deuda,Beca_Parcial,Bajo,Riesgo_moderado,Nula,Ocasional,Baja,Tiempo_completo,Alto,Excelente,En_proceso,Medio,Regular
3207,Previsto,En_proceso,Baja,Baja,Baja,Alta,Consistente,Adecuado,Frecuente,Moderada,Frecuente,Moderado,Adecuado,Bueno,Puntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Frecuente,Nula,Baja,Tiempo_completo,Muy_alto,Moderado,Previsto,Alto,Critico
3208,Destacado,Destacado,Media,Alta,Media,Media,Moderado,Intensivo,Ocasional,Inadecuada,Nula,Alto,Deficiente,Deficiente,Impuntual,Muy_Bajo,Sin_deuda,Pago_Directo,Bajo,Riesgo_moderado,Nula,Nula,Baja,Tiempo_completo,Moderado,Moderado,Previsto,Medio,Critico
3209,Previsto,En_proceso,Excelente,Media,Alta,Excelente,Ejemplar,Intensivo,Ocasional,Inadecuada,Constante,Bajo,Deficiente,Deficiente,Puntual,Muy_Bajo,Con_deuda,Pago_Directo,Muy_Bajo,Riesgo_moderado,Constante,Constante,Alta,Tiempo_completo,Moderado,Bueno,Destacado,Bajo,Regular
3210,Previsto,Previsto,Baja,Media,Baja,Excelente,Ejemplar,Adecuado,Ocasional,Adecuada,Constante,Bajo,Deficiente,Bueno,Puntual,Alto,Sin_deuda,Pago_Directo,Muy_Bajo,Sostenible,Constante,Constante,Alta,Tiempo_completo,Bajo,Bueno,Previsto,Bajo,Excelente
3211,En_proceso,Previsto,Baja,Excelente,Media,Alta,Moderado,Adecuado,Frecuente,Adecuada,Frecuente,Alto,Deficiente,Deficiente,Puntual,Bajo,Con_deuda,Beca_Parcial,Bajo,Vulnerable,Frecuente,Ocasional,Media,Parcial_alta,Moderado,Moderado,En_proceso,Bajo,Critico
3212,En_proceso,Inicio,Media,Baja,Baja,Media,Critico,Insuficiente,Ocasional,Adecuada,Nula,Alto,Excesivo,Regular,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Nula,Nula,Baja,Parcial_alta,Alto,Insuficiente,Inicio,Alto,Critico
3213,Destacado,Previsto,Baja,Excelente,Media,Alta,Moderado,Adecuado,Minimo,Adecuada,Constante,Moderado,Regular,Bueno,Puntual,Muy_Bajo,Con_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Constante,Nula,Media,Parcial_alta,Muy_alto,Excelente,Previsto,Bajo,Regular
3214,Inicio,Inicio,Excelente,Baja,Media,Media,Consistente,Limitado,Constante,Inadecuada,Constante,Moderado,Deficiente,Deficiente,Impuntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Riesgo_moderado,Constante,Nula,Media,Tiempo_completo,Muy_alto,Insuficiente,En_proceso,Alto,Critico
3215,Inicio,Inicio,Excelente,Alta,Excelente,Baja,Moderado,Insuficiente,Frecuente,Moderada,Frecuente,Alto,Deficiente,Deficiente,Puntual,Muy_Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Frecuente,Constante,Alta,Parcial_alta,Alto,Bueno,En_proceso,Alto,Regular
3216,Previsto,Previsto,Alta,Media,Media,Alta,Moderado,Insuficiente,Ocasional,Inadecuada,Constante,Bajo,Excesivo,Regular,Puntual,Bajo,Con_deuda,Pago_Directo,Bajo,Riesgo_moderado,Constante,Nula,Media,Tiempo_completo,Bajo,Excelente,En_proceso,Bajo,Excelente
3217,Previsto,Previsto,Baja,Baja,Baja,Media,Moderado,Adecuado,Frecuente,Moderada,Nula,Moderado,Adecuado,Bueno,Puntual,Muy_Bajo,Sin_deuda,Credito,Bajo,Estable,Nula,Nula,Baja,Ninguna,Alto,Moderado,En_proceso,Medio,Critico
3218,En_proceso,En_proceso,Alta,Alta,Alta,Media,Consistente,Intensivo,Frecuente,Inadecuada,Frecuente,Moderado,Adecuado,Regular,Puntual,Bajo,Sin_deuda,Beca_Total,Bajo,Sostenible,Frecuente,Constante,Alta,Tiempo_completo,Alto,Insuficiente,Previsto,Alto,Critico
3219,Destacado,Destacado,Alta,Alta,Alta,Baja,Moderado,Adecuado,Frecuente,Adecuada,Frecuente,Moderado,Adecuado,Excelente,Impuntual,Muy_Bajo,Con_deuda,Credito,Bajo,Vulnerable,Frecuente,Frecuente,Media,Parcial_baja,Bajo,Moderado,Previsto,Bajo,Excelente
3220,Inicio,Inicio,Alta,Alta,Alta,Baja,Critico,Insuficiente,Constante,Moderada,Nula,Alto,Deficiente,Deficiente,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Nula,Frecuente,Baja,Ninguna,Moderado,Moderado,Inicio,Alto,Critico
3221,Inicio,Inicio,Excelente,Excelente,Excelente,Baja,Critico,Insuficiente,Constante,Moderada,Frecuente,Alto,Excesivo,Deficiente,Puntual,Bajo,Con_deuda,Credito,Muy_Bajo,Riesgo_moderado,Frecuente,Ocasional,Media,Tiempo_completo,Alto,Moderado,Inicio,Alto,Critico
3222,Inicio,Inicio,Excelente,Baja,Media,Baja,Moderado,Insuficiente,Constante,Adecuada,Constante,Bajo,Deficiente,Bueno,Puntual,Muy_Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Constante,Frecuente,Alta,Parcial_baja,Muy_alto,Bueno,Inicio,Alto,Regular
3223,Inicio,En_proceso,Media,Media,Baja,Baja,Consistente,Limitado,Ocasional,Moderada,Nula,Alto,Adecuado,Regular,Puntual,Bajo,Sin_deuda,Credito,Bajo,Sostenible,Nula,Frecuente,Baja,Ninguna,Moderado,Excelente,Inicio,Bajo,Regular
3224,Inicio,Inicio,Alta,Alta,Alta,Media,Consistente,Limitado,Constante,Inadecuada,Constante,Bajo,Deficiente,Deficiente,Puntual,Bajo,Sin_deuda,Beca_Total,Muy_Bajo,Sostenible,Constante,Ocasional,Media,Parcial_baja,Moderado,Excelente,En_proceso,Medio,Regular
3225,En_proceso,Inicio,Media,Media,Baja,Media,Moderado,Insuficiente,Frecuente,Adecuada,Nula,Bajo,Regular,Excelente,Impuntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Riesgo_moderado,Nula,Nula,Baja,Ninguna,Alto,Moderado,Inicio,Medio,Regular
3226,Previsto,Destacado,Excelente,Alta,Excelente,Alta,Moderado,Adecuado,Ocasional,Adecuada,Frecuente,Alto,Excesivo,Regular,Puntual,Medio,Sin_deuda,Pago_Directo,Bajo,Estable,Frecuente,Constante,Alta,Ninguna,Bajo,Bueno,Previsto,Bajo,Excelente
3227,Destacado,Previsto,Alta,Excelente,Excelente,Baja,Consistente,Adecuado,Ocasional,Moderada,Constante,Moderado,Excesivo,Regular,Puntual,Bajo,Sin_deuda,Credito,Bajo,Estable,Constante,Nula,Media,Parcial_alta,Moderado,Insuficiente,Previsto,Alto,Critico
3228,Inicio,Inicio,Alta,Alta,Alta,Media,Critico,Limitado,Constante,Moderada,Nula,Bajo,Regular,Bueno,Puntual,Medio,Sin_deuda,Pago_Directo,Bajo,Sostenible,Nula,Frecuente,Baja,Tiempo_completo,Muy_alto,Moderado,Inicio,Alto,Critico
3229,Previsto,Previsto,Alta,Alta,Alta,Baja,Ejemplar,Adecuado,Ocasional,Moderada,Frecuente,Moderado,Adecuado,Bueno,Puntual,Muy_Bajo,Con_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Frecuente,Frecuente,Media,Parcial_baja,Bajo,Insuficiente,Previsto,Bajo,Regular
3230,Inicio,Inicio,Media,Alta,Media,Baja,Moderado,Insuficiente,Constante,Moderada,Baja,Moderado,Deficiente,Deficiente,Puntual,Bajo,Con_deuda,Beca_Parcial,Bajo,Riesgo_moderado,Ocasional,Frecuente,Media,Parcial_alta,Moderado,Bueno,Inicio,Alto,Regular
3231,En_proceso,En_proceso,Baja,Baja,Baja,Media,Critico,Limitado,Constante,Inadecuada,Frecuente,Alto,Excesivo,Deficiente,Puntual,Muy_Bajo,Con_deuda,Beca_Parcial,Bajo,Vulnerable,Frecuente,Frecuente,Media,Tiempo_completo,Bajo,Excelente,Inicio,Bajo,Excelente
3232,Previsto,En_proceso,Media,Alta,Media,Excelente,Ejemplar,Intensivo,Frecuente,Adecuada,Baja,Alto,Adecuado,Bueno,Impuntual,Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Ocasional,Frecuente,Media,Parcial_baja,Moderado,Excelente,Destacado,Bajo,Excelente
3233,En_proceso,En_proceso,Media,Media,Baja,Alta,Moderado,Adecuado,Frecuente,Moderada,Baja,Bajo,Regular,Bueno,Puntual,Bajo,Con_deuda,Credito,Bajo,Riesgo_moderado,Ocasional,Constante,Media,Parcial_alta,Moderado,Moderado,En_proceso,Medio,Regular
3234,En_proceso,Inicio,Baja,Media,Baja,Baja,Critico,Insuficiente,Frecuente,Moderada,Baja,Moderado,Regular,Regular,Puntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Sostenible,Ocasional,Ocasional,Baja,Parcial_baja,Moderado,Insuficiente,Inicio,Alto,Critico
3235,Destacado,Destacado,Excelente,Media,Alta,Excelente,Ejemplar,Intensivo,Minimo,Moderada,Constante,Alto,Deficiente,Deficiente,Puntual,Medio,Con_deuda,Financiamiento_Familiar,Bajo,Riesgo_moderado,Constante,Frecuente,Alta,Parcial_alta,Moderado,Insuficiente,Destacado,Bajo,Critico
3236,Previsto,Previsto,Baja,Excelente,Media,Media,Moderado,Adecuado,Frecuente,Inadecuada,Nula,Bajo,Excesivo,Regular,Impuntual,Muy_Bajo,Con_deuda,Credito,Bajo,Vulnerable,Nula,Frecuente,Baja,Ninguna,Moderado,Moderado,En_proceso,Bajo,Critico
3237,En_proceso,En_proceso,Excelente,Media,Alta,Baja,Critico,Limitado,Frecuente,Inadecuada,Nula,Bajo,Regular,Regular,Impuntual,Alto,Sin_deuda,Credito,Bajo,Sostenible,Nula,Frecuente,Baja,Tiempo_completo,Muy_alto,Insuficiente,Inicio,Alto,Critico
3238,Previsto,Previsto,Baja,Alta,Baja,Alta,Moderado,Adecuado,Ocasional,Moderada,Nula,Alto,Regular,Deficiente,Impuntual,Muy_Bajo,Con_deuda,Beca_Parcial,Muy_Bajo,Vulnerable,Nula,Constante,Media,Ninguna,Alto,Insuficiente,En_proceso,Bajo,Critico
3239,En_proceso,En_proceso,Baja,Alta,Baja,Baja,Moderado,Insuficiente,Constante,Inadecuada,Nula,Bajo,Excesivo,Regular,Puntual,Medio,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Nula,Frecuente,Baja,Parcial_alta,Alto,Insuficiente,Inicio,Alto,Critico
3240,Previsto,Previsto,Excelente,Excelente,Excelente,Media,Moderado,Adecuado,Minimo,Moderada,Nula,Alto,Deficiente,Deficiente,Impuntual,Bajo,Con_deuda,Financiamiento_Familiar,Muy_Bajo,Vulnerable,Nula,Ocasional,Baja,Parcial_baja,Muy_alto,Insuficiente,Previsto,Medio,Critico
3241,Inicio,Inicio,Excelente,Media,Alta,Baja,Consistente,Adecuado,Constante,Adecuada,Nula,Moderado,Regular,Bueno,Puntual,Medio,Con_deuda,Pago_Directo,Bajo,Riesgo_moderado,Nula,Constante,Media,Parcial_alta,Muy_alto,Insuficiente,En_proceso,Alto,Critico
3242,Previsto,Destacado,Baja,Excelente,Media,Excelente,Ejemplar,Intensivo,Minimo,Adecuada,Nula,Bajo,Regular,Excelente,Puntual,Muy_Bajo,Con_deuda,Credito,Bajo,Riesgo_moderado,Nula,Ocasional,Baja,Parcial_baja,Alto,Bueno,Destacado,Bajo,Regular
3243,Inicio,Inicio,Baja,Excelente,Media,Baja,Critico,Insuficiente,Constante,Adecuada,Baja,Moderado,Regular,Bueno,Impuntual,Bajo,Con_deuda,Credito,Bajo,Vulnerable,Ocasional,Frecuente,Media,Parcial_baja,Alto,Bueno,Inicio,Medio,Regular
3244,En_proceso,En_proceso,Baja,Media,Baja,Alta,Ejemplar,Limitado,Frecuente,Adecuada,Nula,Moderado,Adecuado,Excelente,Impuntual,Bajo,Sin_deuda,Beca_Parcial,Bajo,Riesgo_moderado,Nula,Frecuente,Baja,Parcial_baja,Muy_alto,Excelente,En_proceso,Bajo,Regular
3245,Destacado,Destacado,Alta,Media,Media,Excelente,Consistente,Intensivo,Minimo,Inadecuada,Nula,Moderado,Adecuado,Regular,Puntual,Alto,Sin_deuda,Credito,Bajo,Sostenible,Nula,Ocasional,Baja,Ninguna,Alto,Moderado,Destacado,Bajo,Critico
3246,Inicio,Inicio,Media,Media,Baja,Baja,Moderado,Insuficiente,Constante,Moderada,Frecuente,Bajo,Deficiente,Regular,Puntual,Alto,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Sostenible,Frecuente,Frecuente,Media,Tiempo_completo,Moderado,Moderado,Inicio,Alto,Regular
3247,Destacado,Previsto,Media,Media,Baja,Media,Consistente,Intensivo,Minimo,Inadecuada,Frecuente,Moderado,Deficiente,Deficiente,Impuntual,Muy_Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Frecuente,Nula,Baja,Ninguna,Alto,Insuficiente,Previsto,Bajo,Critico
3248,Inicio,Inicio,Excelente,Baja,Media,Baja,Critico,Insuficiente,Constante,Inadecuada,Frecuente,Moderado,Deficiente,Deficiente,Puntual,Medio,Con_deuda,Financiamiento_Familiar,Muy_Bajo,Riesgo_moderado,Frecuente,Constante,Alta,Tiempo_completo,Moderado,Insuficiente,Inicio,Alto,Critico
3249,Inicio,Inicio,Excelente,Excelente,Excelente,Alta,Critico,Insuficiente,Frecuente,Adecuada,Frecuente,Bajo,Deficiente,Bueno,Impuntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Riesgo_moderado,Frecuente,Constante,Alta,Parcial_baja,Alto,Bueno,En_proceso,Bajo,Excelente
3250,Inicio,Inicio,Excelente,Baja,Media,Media,Consistente,Limitado,Frecuente,Inadecuada,Baja,Bajo,Deficiente,Deficiente,Impuntual,Muy_Bajo,Sin_deuda,Credito,Muy_Bajo,Vulnerable,Ocasional,Ocasional,Baja,Ninguna,Bajo,Moderado,En_proceso,Bajo,Critico
3251,Previsto,Previsto,Alta,Media,Media,Excelente,Ejemplar,Intensivo,Minimo,Inadecuada,Frecuente,Moderado,Deficiente,Deficiente,Puntual,Muy_Bajo,Sin_deuda,Beca_Parcial,Bajo,Sostenible,Frecuente,Nula,Baja,Ninguna,Alto,Excelente,Destacado,Bajo,Critico
3252,Inicio,Inicio,Media,Excelente,Alta,Baja,Moderado,Insuficiente,Constante,Moderada,Constante,Moderado,Regular,Regular,Puntual,Alto,Con_deuda,Credito,Bajo,Estable,Constante,Ocasional,Media,Tiempo_completo,Moderado,Bueno,Inicio,Alto,Regular
3253,En_proceso,En_proceso,Alta,Alta,Alta,Baja,Critico,Limitado,Constante,Inadecuada,Frecuente,Alto,Excesivo,Deficiente,Puntual,Bajo,Con_deuda,Credito,Bajo,Vulnerable,Frecuente,Constante,Alta,Parcial_alta,Bajo,Excelente,Inicio,Bajo,Excelente
3254,Inicio,Inicio,Excelente,Baja,Media,Alta,Moderado,Insuficiente,Frecuente,Inadecuada,Nula,Alto,Deficiente,Deficiente,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Nula,Nula,Baja,Ninguna,Moderado,Bueno,En_proceso,Bajo,Critico
3255,Inicio,Inicio,Baja,Media,Baja,Baja,Moderado,Insuficiente,Frecuente,Inadecuada,Frecuente,Bajo,Adecuado,Bueno,Puntual,Muy_Bajo,Con_deuda,Credito,Bajo,Vulnerable,Frecuente,Ocasional,Media,Parcial_alta,Moderado,Bueno,Inicio,Medio,Excelente
3256,En_proceso,Previsto,Excelente,Alta,Excelente,Baja,Ejemplar,Adecuado,Frecuente,Inadecuada,Frecuente,Alto,Deficiente,Deficiente,Puntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Frecuente,Nula,Baja,Tiempo_completo,Alto,Bueno,Previsto,Alto,Critico
3257,En_proceso,En_proceso,Baja,Media,Baja,Alta,Ejemplar,Limitado,Minimo,Adecuada,Baja,Alto,Adecuado,Bueno,Puntual,Bajo,Sin_deuda,Pago_Directo,Muy_Bajo,Sostenible,Ocasional,Constante,Media,Parcial_baja,Muy_alto,Bueno,En_proceso,Medio,Regular
3258,En_proceso,En_proceso,Media,Media,Baja,Alta,Consistente,Insuficiente,Frecuente,Inadecuada,Frecuente,Moderado,Excesivo,Deficiente,Puntual,Bajo,Sin_deuda,Credito,Bajo,Estable,Frecuente,Ocasional,Media,Parcial_alta,Muy_alto,Bueno,En_proceso,Alto,Critico
3259,En_proceso,En_proceso,Media,Media,Baja,Baja,Moderado,Limitado,Constante,Inadecuada,Frecuente,Bajo,Adecuado,Bueno,Puntual,Bajo,Con_deuda,Pago_Directo,Bajo,Riesgo_moderado,Frecuente,Frecuente,Media,Parcial_baja,Moderado,Insuficiente,Inicio,Alto,Regular
3260,En_proceso,En_proceso,Excelente,Baja,Media,Baja,Ejemplar,Adecuado,Frecuente,Inadecuada,Nula,Bajo,Deficiente,Deficiente,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Nula,Ocasional,Baja,Ninguna,Bajo,Insuficiente,En_proceso,Medio,Critico
3261,Inicio,Inicio,Baja,Media,Baja,Media,Critico,Insuficiente,Constante,Inadecuada,Baja,Bajo,Regular,Regular,Puntual,Bajo,Con_deuda,Beca_Parcial,Bajo,Vulnerable,Ocasional,Ocasional,Baja,Parcial_baja,Moderado,Moderado,Inicio,Medio,Critico
3262,Previsto,Previsto,Baja,Baja,Baja,Baja,Consistente,Limitado,Frecuente,Inadecuada,Constante,Bajo,Excesivo,Regular,Puntual,Muy_Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Constante,Ocasional,Media,Tiempo_completo,Muy_alto,Insuficiente,En_proceso,Alto,Critico
3263,Previsto,En_proceso,Alta,Media,Media,Alta,Ejemplar,Limitado,Ocasional,Adecuada,Frecuente,Alto,Regular,Regular,Puntual,Medio,Sin_deuda,Beca_Parcial,Bajo,Sostenible,Frecuente,Frecuente,Media,Parcial_baja,Bajo,Excelente,Previsto,Bajo,Excelente
3264,Inicio,Inicio,Excelente,Alta,Excelente,Baja,Moderado,Limitado,Constante,Adecuada,Nula,Moderado,Deficiente,Regular,Impuntual,Muy_Bajo,Sin_deuda,Pago_Directo,Bajo,Riesgo_moderado,Nula,Constante,Media,Parcial_baja,Moderado,Insuficiente,En_proceso,Alto,Critico
3265,Previsto,Previsto,Baja,Alta,Baja,Media,Critico,Intensivo,Frecuente,Adecuada,Constante,Bajo,Excesivo,Excelente,Impuntual,Medio,Sin_deuda,Credito,Bajo,Estable,Constante,Nula,Media,Parcial_baja,Bajo,Insuficiente,En_proceso,Medio,Excelente
3266,Destacado,Destacado,Alta,Alta,Alta,Excelente,Ejemplar,Intensivo,Minimo,Adecuada,Constante,Moderado,Adecuado,Excelente,Puntual,Bajo,Con_deuda,Credito,Bajo,Vulnerable,Constante,Frecuente,Alta,Parcial_baja,Bajo,Moderado,Destacado,Bajo,Excelente
3267,En_proceso,En_proceso,Excelente,Alta,Excelente,Media,Consistente,Insuficiente,Ocasional,Adecuada,Constante,Bajo,Excesivo,Excelente,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Sostenible,Constante,Ocasional,Media,Parcial_baja,Moderado,Excelente,Previsto,Bajo,Excelente
3268,En_proceso,En_proceso,Excelente,Alta,Excelente,Excelente,Moderado,Adecuado,Minimo,Inadecuada,Baja,Alto,Deficiente,Deficiente,Puntual,Bajo,Con_deuda,Pago_Directo,Bajo,Riesgo_moderado,Ocasional,Frecuente,Media,Parcial_alta,Bajo,Moderado,Previsto,Bajo,Regular
3269,Previsto,Previsto,Excelente,Alta,Excelente,Excelente,Consistente,Adecuado,Minimo,Adecuada,Frecuente,Moderado,Regular,Bueno,Puntual,Medio,Con_deuda,Beca_Parcial,Muy_Bajo,Riesgo_moderado,Frecuente,Frecuente,Media,Ninguna,Alto,Moderado,Destacado,Bajo,Regular
3270,Destacado,Destacado,Excelente,Alta,Excelente,Excelente,Consistente,Intensivo,Ocasional,Adecuada,Frecuente,Bajo,Regular,Excelente,Impuntual,Medio,Con_deuda,Beca_Total,Bajo,Vulnerable,Frecuente,Ocasional,Media,Tiempo_completo,Alto,Bueno,Destacado,Bajo,Excelente
3271,Destacado,Destacado,Media,Media,Baja,Excelente,Ejemplar,Intensivo,Minimo,Inadecuada,Frecuente,Alto,Adecuado,Deficiente,Impuntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Riesgo_moderado,Frecuente,Ocasional,Media,Ninguna,Muy_alto,Bueno,Destacado,Bajo,Critico
3272,Previsto,En_proceso,Baja,Excelente,Media,Excelente,Consistente,Limitado,Minimo,Adecuada,Frecuente,Bajo,Deficiente,Bueno,Puntual,Muy_Bajo,Sin_deuda,Beca_Total,Muy_Bajo,Estable,Frecuente,Constante,Alta,Parcial_alta,Alto,Excelente,Previsto,Bajo,Excelente
3273,Destacado,Destacado,Excelente,Alta,Excelente,Excelente,Ejemplar,Intensivo,Minimo,Adecuada,Nula,Alto,Regular,Regular,Impuntual,Medio,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Riesgo_moderado,Nula,Nula,Baja,Parcial_baja,Bajo,Excelente,Destacado,Bajo,Excelente
3274,Destacado,Destacado,Alta,Excelente,Excelente,Excelente,Consistente,Intensivo,Minimo,Moderada,Constante,Alto,Adecuado,Regular,Impuntual,Muy_Bajo,Con_deuda,Pago_Directo,Muy_Bajo,Vulnerable,Constante,Constante,Alta,Tiempo_completo,Alto,Bueno,Destacado,Bajo,Regular
3275,En_proceso,En_proceso,Media,Media,Baja,Alta,Consistente,Adecuado,Minimo,Inadecuada,Constante,Moderado,Regular,Deficiente,Puntual,Medio,Sin_deuda,Pago_Directo,Bajo,Sostenible,Constante,Ocasional,Media,Tiempo_completo,Bajo,Insuficiente,En_proceso,Medio,Critico
3276,Destacado,Destacado,Alta,Media,Media,Baja,Ejemplar,Adecuado,Minimo,Moderada,Baja,Alto,Adecuado,Regular,Impuntual,Muy_Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Ocasional,Ocasional,Baja,Ninguna,Alto,Insuficiente,Previsto,Bajo,Critico
3277,Previsto,Destacado,Media,Excelente,Alta,Excelente,Moderado,Adecuado,Ocasional,Moderada,Nula,Alto,Regular,Deficiente,Impuntual,Medio,Con_deuda,Pago_Directo,Muy_Bajo,Vulnerable,Nula,Nula,Baja,Parcial_alta,Moderado,Excelente,Previsto,Bajo,Regular
3278,Inicio,Inicio,Alta,Alta,Alta,Media,Moderado,Limitado,Constante,Inadecuada,Frecuente,Alto,Regular,Deficiente,Puntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Frecuente,Constante,Alta,Ninguna,Muy_alto,Insuficiente,En_proceso,Alto,Critico
3279,En_proceso,Previsto,Baja,Alta,Baja,Alta,Ejemplar,Adecuado,Minimo,Inadecuada,Baja,Moderado,Deficiente,Deficiente,Impuntual,Muy_Bajo,Con_deuda,Pago_Directo,Muy_Bajo,Vulnerable,Ocasional,Frecuente,Media,Ninguna,Muy_alto,Moderado,Previsto,Bajo,Critico
3280,Destacado,Destacado,Alta,Alta,Alta,Media,Ejemplar,Adecuado,Minimo,Inadecuada,Frecuente,Moderado,Adecuado,Regular,Puntual,Medio,Sin_deuda,Beca_Parcial,Bajo,Sostenible,Frecuente,Frecuente,Media,Tiempo_completo,Bajo,Excelente,Destacado,Bajo,Excelente
3281,Inicio,Inicio,Excelente,Media,Alta,Media,Critico,Insuficiente,Constante,Moderada,Baja,Bajo,Deficiente,Regular,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Estable,Ocasional,Ocasional,Baja,Ninguna,Alto,Bueno,Inicio,Medio,Critico
3282,Destacado,Destacado,Excelente,Alta,Excelente,Media,Consistente,Intensivo,Minimo,Moderada,Baja,Bajo,Excesivo,Bueno,Impuntual,Muy_Bajo,Sin_deuda,Pago_Directo,Muy_Bajo,Riesgo_moderado,Ocasional,Ocasional,Baja,Ninguna,Muy_alto,Moderado,Destacado,Bajo,Critico
3283,Destacado,Destacado,Alta,Baja,Baja,Alta,Ejemplar,Intensivo,Minimo,Moderada,Constante,Bajo,Adecuado,Excelente,Impuntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Riesgo_moderado,Constante,Constante,Alta,Ninguna,Alto,Insuficiente,Destacado,Bajo,Regular
3284,Inicio,Inicio,Media,Excelente,Alta,Baja,Critico,Insuficiente,Constante,Inadecuada,Frecuente,Moderado,Adecuado,Regular,Puntual,Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Frecuente,Constante,Alta,Parcial_baja,Moderado,Insuficiente,Inicio,Alto,Regular
3285,Destacado,Destacado,Baja,Media,Baja,Excelente,Ejemplar,Intensivo,Minimo,Adecuada,Nula,Alto,Excesivo,Regular,Puntual,Muy_Bajo,Con_deuda,Beca_Total,Muy_Bajo,Riesgo_moderado,Nula,Frecuente,Baja,Tiempo_completo,Alto,Bueno,Destacado,Bajo,Critico
3286,Previsto,Previsto,Alta,Baja,Baja,Media,Critico,Limitado,Frecuente,Moderada,Frecuente,Moderado,Deficiente,Deficiente,Puntual,Alto,Sin_deuda,Pago_Directo,Bajo,Sostenible,Frecuente,Frecuente,Media,Parcial_baja,Alto,Insuficiente,En_proceso,Alto,Critico
3287,En_proceso,En_proceso,Alta,Excelente,Excelente,Media,Consistente,Adecuado,Constante,Moderada,Frecuente,Alto,Adecuado,Regular,Puntual,Medio,Con_deuda,Financiamiento_Familiar,Muy_Bajo,Riesgo_moderado,Frecuente,Frecuente,Media,Parcial_alta,Moderado,Moderado,Previsto,Alto,Regular
3288,En_proceso,En_proceso,Baja,Excelente,Media,Excelente,Consistente,Limitado,Frecuente,Moderada,Nula,Moderado,Regular,Regular,Puntual,Muy_Bajo,Sin_deuda,Beca_Parcial,Muy_Bajo,Estable,Nula,Frecuente,Baja,Parcial_baja,Moderado,Excelente,Previsto,Bajo,Regular
3289,En_proceso,En_proceso,Excelente,Alta,Excelente,Excelente,Critico,Adecuado,Constante,Moderada,Constante,Moderado,Excesivo,Regular,Puntual,Medio,Sin_deuda,Beca_Total,Bajo,Sostenible,Constante,Frecuente,Alta,Parcial_baja,Moderado,Excelente,Previsto,Bajo,Excelente
3290,En_proceso,En_proceso,Alta,Alta,Alta,Excelente,Moderado,Limitado,Ocasional,Adecuada,Baja,Bajo,Excesivo,Excelente,Puntual,Bajo,Sin_deuda,Credito,Bajo,Estable,Ocasional,Constante,Media,Parcial_alta,Moderado,Excelente,Previsto,Bajo,Excelente
