id,pps_actual_20,pps_anterior_20,asistencia_teorico_pct,asistencia_laboratorio_pct,asistencia_total_pct,autoeficacia_academica,entregas_tarea_puntual,horas_de_estudio_semana,indice_procrastinacion,alimentacion,actividad_fisica,horas_pantalla_no_academica,horas_sueno,habitos_vida,puntualidad_pago,ingresos_mensual,deuda_academica,tipo_financiamiento,costo_servicio_mensual,indice_financiero,horas_deporte,horas_cultura,horas_extracurriculares,horas_trabajo_semana,estres,apoyo_social,rendimiento,riesgo_de_desercion,bienestar_estudiantil
3133,En proceso,En proceso,Baja,Media,Media,Alta,Crítico,Limitado,Mínimo,Adecuada,Nula,Alto,Adecuado,Bueno,Impuntual,Bajo,Con deuda,Beca Total,Bajo,Estable,Nula,Ocasional,Media,Ninguna,Moderado,Excelente,En proceso,Bajo,Regular
3134,Inicio,Inicio,Baja,Baja,Alta,Baja,Moderado,Limitado,Ocasional,Moderada,Baja,Alto,Regular,Bueno,Puntual,Alto,Sin deuda,Credito,Muy Bajo,Vulnerable,Frecuente,Constante,Media,Parcial baja,Muy alto,Bueno,En proceso,Bajo,Crítico
3135,Destacado,Destacado,Baja,Media,Alta,Baja,Consistente,Adecuado,Mínimo,Adecuada,Nula,Moderado,Excesivo,Excelente,Puntual,Bajo,Sin deuda,Credito,Bajo,Riesgo moderado,Frecuente,Ocasional,Alta,Ninguna,Muy alto,Bueno,Inicio,Alto,Regular
3136,En proceso,Previsto,Baja,Baja,Alta,Media,Moderado,Adecuado,Mínimo,Adecuada,Baja,Moderado,Regular,Excelente,Puntual,Muy Bajo,Sin deuda,Pago Directo,Bajo,Vulnerable,Nula,Frecuente,Baja,Tiempo completo,Alto,Moderado,Previsto,Alto,Excelente
3137,En proceso,En proceso,Baja,Baja,Alta,Media,Moderado,Limitado,Ocasional,Moderada,Baja,Alto,Regular,Excelente,Puntual,Medio,Sin deuda,Financiamiento Familiar,Muy Bajo,Sostenible,Ocasional,Frecuente,Baja,Ninguna,Moderado,Moderado,Destacado,Bajo,Regular
3138,Previsto,Previsto,Baja,Baja,Alta,Excelente,Moderado,Adecuado,Ocasional,Moderada,Baja,Alto,Regular,Bueno,Puntual,Muy Bajo,Con deuda,Financiamiento Familiar,Muy Bajo,Vulnerable,Nula,Ocasional,Baja,Parcial alta,Alto,Bueno,Destacado,Medio,Regular
3139,En proceso,En proceso,Baja,Baja,Alta,Baja,Moderado,Limitado,Mínimo,Moderada,Baja,Alto,Adecuado,Bueno,Puntual,Muy Bajo,Sin deuda,Pago Directo,Muy Bajo,Riesgo moderado,Ocasional,Nula,Alta,Tiempo completo,Bajo,Insuficiente,En proceso,Medio,Excelente
3140,Previsto,Previsto,Baja,Media,Excelente,Alta,Moderado,Adecuado,Mínimo,Inadecuada,Baja,Alto,Adecuado,Bueno,Impuntual,Muy Bajo,Sin deuda,Pago Directo,Bajo,Riesgo moderado,Nula,Constante,Alta,Tiempo completo,Moderado,Bueno,Destacado,Medio,Regular
3141,Inicio,En proceso,Baja,Media,Baja,Baja,Moderado,Insuficiente,Ocasional,Adecuada,Baja,Alto,Adecuado,Excelente,Puntual,Muy Bajo,Sin deuda,Pago Directo,Bajo,Sostenible,Constante,Nula,Baja,Ninguna,Muy alto,Bueno,En proceso,Bajo,Excelente
3142,Previsto,Previsto,Baja,Media,Excelente,Media,Moderado,Adecuado,Mínimo,Inadecuada,Baja,Moderado,Regular,Excelente,Impuntual,Bajo,Con deuda,Credito,Bajo,Estable,Constante,Frecuente,Baja,Parcial baja,Moderado,Bueno,Inicio,Bajo,Regular
3143,Previsto,Previsto,Baja,Baja,Media,Excelente,Consistente,Limitado,Mínimo,Inadecuada,Nula,Moderado,Excesivo,Excelente,Puntual,Bajo,Sin deuda,Financiamiento Familiar,Bajo,Riesgo moderado,Constante,Constante,Media,Ninguna,Moderado,Insuficiente,En proceso,Medio,Regular
3144,Previsto,Previsto,Baja,Baja,Excelente,Baja,Moderado,Adecuado,Ocasional,Moderada,Nula,Bajo,Adecuado,Excelente,Impuntual,Muy Bajo,Sin deuda,Financiamiento Familiar,Bajo,Riesgo moderado,Constante,Frecuente,Alta,Parcial alta,Alto,Excelente,Previsto,Bajo,Regular
3145,Previsto,Previsto,Baja,Media,Excelente,Media,Moderado,Adecuado,Ocasional,Adecuada,Baja,Moderado,Regular,Bueno,Puntual,Medio,Sin deuda,Financiamiento Familiar,Bajo,Riesgo moderado,Frecuente,Ocasional,Baja,Tiempo completo,Alto,Moderado,Destacado,Alto,Regular
3146,Destacado,Destacado,Baja,Baja,Excelente,Baja,Crítico,Adecuado,Mínimo,Moderada,Nula,Alto,Excesivo,Excelente,Puntual,Muy Bajo,Con deuda,Beca Total,Bajo,Vulnerable,Constante,Constante,Alta,Parcial baja,Bajo,Bueno,En proceso,Alto,Regular
3147,En proceso,En proceso,Baja,Baja,Media,Alta,Moderado,Adecuado,Mínimo,Moderada,Baja,Bajo,Adecuado,Excelente,Puntual,Alto,Sin deuda,Credito,Bajo,Vulnerable,Ocasional,Constante,Media,Tiempo completo,Bajo,Insuficiente,Destacado,Medio,Crítico
3148,Destacado,Destacado,Baja,Media,Alta,Baja,Consistente,Adecuado,Mínimo,Moderada,Baja,Alto,Adecuado,Excelente,Puntual,Bajo,Sin deuda,Pago Directo,Bajo,Vulnerable,Ocasional,Constante,Alta,Parcial alta,Bajo,Bueno,En proceso,Alto,Crítico
3149,Destacado,Destacado,Baja,Baja,Alta,Excelente,Consistente,Adecuado,Mínimo,Adecuada,Baja,Moderado,Adecuado,Excelente,Impuntual,Muy Bajo,Con deuda,Credito,Bajo,Estable,Frecuente,Constante,Media,Parcial alta,Moderado,Excelente,Inicio,Alto,Excelente
3150,En proceso,En proceso,Baja,Media,Excelente,Alta,Moderado,Adecuado,Ocasional,Adecuada,Baja,Alto,Adecuado,Excelente,Puntual,Alto,Sin deuda,Financiamiento Familiar,Bajo,Vulnerable,Ocasional,Nula,Alta,Parcial baja,Alto,Moderado,Destacado,Medio,Excelente
3151,Destacado,Destacado,Baja,Media,Media,Alta,Moderado,Adecuado,Mínimo,Adecuada,Nula,Bajo,Excesivo,Excelente,Puntual,Bajo,Sin deuda,Beca Parcial,Muy Bajo,Estable,Nula,Constante,Baja,Parcial baja,Moderado,Excelente,Previsto,Bajo,Excelente
3152,En proceso,En proceso,Baja,Baja,Alta,Media,Moderado,Limitado,Mínimo,Adecuada,Nula,Moderado,Adecuado,Excelente,Impuntual,Bajo,Con deuda,Beca Parcial,Bajo,Estable,Nula,Nula,Media,Tiempo completo,Moderado,Excelente,Previsto,Bajo,Regular
3153,Destacado,Previsto,Baja,Media,Excelente,Alta,Moderado,Adecuado,Mínimo,Moderada,Nula,Moderado,Excesivo,Excelente,Puntual,Bajo,Sin deuda,Credito,Bajo,Vulnerable,Constante,Frecuente,Alta,Parcial alta,Muy alto,Excelente,En proceso,Bajo,Regular
3154,En proceso,En proceso,Baja,Baja,Excelente,Alta,Consistente,Limitado,Frecuente,Inadecuada,Baja,Moderado,Adecuado,Excelente,Puntual,Medio,Sin deuda,Financiamiento Familiar,Bajo,Vulnerable,Constante,Frecuente,Media,Tiempo completo,Moderado,Excelente,Inicio,Bajo,Regular
3155,En proceso,En proceso,Baja,Baja,Baja,Baja,Moderado,Limitado,Mínimo,Inadecuada,Baja,Alto,Adecuado,Bueno,Impuntual,Bajo,Con deuda,Pago Directo,Bajo,Estable,Ocasional,Constante,Media,Ninguna,Bajo,Moderado,Inicio,Bajo,Regular
3156,Inicio,Inicio,Baja,Media,Media,Media,Moderado,Insuficiente,Ocasional,Adecuada,Baja,Moderado,Adecuado,Excelente,Impuntual,Muy Bajo,Sin deuda,Credito,Bajo,Sostenible,Ocasional,Constante,Alta,Parcial baja,Alto,Excelente,Destacado,Medio,Regular
3157,Inicio,Inicio,Baja,Baja,Alta,Excelente,Moderado,Limitado,Ocasional,Inadecuada,Frecuente,Moderado,Adecuado,Excelente,Impuntual,Muy Bajo,Con deuda,Credito,Bajo,Sostenible,Frecuente,Constante,Baja,Ninguna,Muy alto,Excelente,Inicio,Bajo,Regular
3158,Inicio,Previsto,Baja,Media,Alta,Excelente,Crítico,Adecuado,Ocasional,Moderada,Baja,Alto,Excesivo,Excelente,Puntual,Medio,Sin deuda,Financiamiento Familiar,Muy Bajo,Riesgo moderado,Frecuente,Ocasional,Alta,Tiempo completo,Bajo,Excelente,En proceso,Bajo,Crítico
3159,Destacado,Destacado,Baja,Baja,Baja,Baja,Consistente,Adecuado,Mínimo,Adecuada,Baja,Moderado,Adecuado,Excelente,Puntual,Muy Bajo,Con deuda,Credito,Bajo,Sostenible,Frecuente,Nula,Baja,Parcial alta,Moderado,Bueno,Destacado,Medio,Excelente
3160,En proceso,En proceso,Baja,Baja,Alta,Excelente,Moderado,Limitado,Ocasional,Inadecuada,Baja,Alto,Excesivo,Excelente,Impuntual,Muy Bajo,Con deuda,Pago Directo,Muy Bajo,Sostenible,Constante,Frecuente,Baja,Tiempo completo,Moderado,Moderado,Destacado,Medio,Excelente
3161,Inicio,Destacado,Baja,Baja,Alta,Baja,Crítico,Adecuado,Ocasional,Adecuada,Baja,Moderado,Excesivo,Excelente,Puntual,Bajo,Sin deuda,Credito,Bajo,Riesgo moderado,Ocasional,Frecuente,Media,Parcial baja,Alto,Moderado,En proceso,Medio,Crítico
3162,Previsto,Previsto,Baja,Baja,Baja,Excelente,Moderado,Adecuado,Mínimo,Moderada,Baja,Alto,Regular,Bueno,Puntual,Medio,Con deuda,Financiamiento Familiar,Muy Bajo,Vulnerable,Frecuente,Ocasional,Baja,Parcial baja,Moderado,Moderado,Previsto,Alto,Regular
3163,Previsto,Previsto,Baja,Baja,Alta,Baja,Consistente,Adecuado,Mínimo,Moderada,Baja,Moderado,Excesivo,Excelente,Puntual,Bajo,Sin deuda,Financiamiento Familiar,Bajo,Vulnerable,Constante,Constante,Media,Tiempo completo,Bajo,Bueno,Destacado,Alto,Excelente
3164,En proceso,Inicio,Baja,Media,Excelente,Excelente,Moderado,Limitado,Ocasional,Moderada,Nula,Alto,Adecuado,Bueno,Impuntual,Bajo,Con deuda,Pago Directo,Bajo,Riesgo moderado,Nula,Frecuente,Alta,Parcial alta,Bajo,Bueno,Previsto,Medio,Excelente
3165,Previsto,Previsto,Baja,Baja,Media,Media,Consistente,Adecuado,Mínimo,Inadecuada,Nula,Alto,Deficiente,Bueno,Puntual,Medio,Sin deuda,Financiamiento Familiar,Muy Bajo,Vulnerable,Frecuente,Constante,Baja,Parcial baja,Muy alto,Excelente,Previsto,Alto,Crítico
3166,Destacado,Destacado,Baja,Media,Media,Baja,Moderado,Adecuado,Mínimo,Adecuada,Frecuente,Moderado,Regular,Excelente,Impuntual,Muy Bajo,Con deuda,Credito,Bajo,Vulnerable,Frecuente,Nula,Media,Ninguna,Alto,Bueno,Previsto,Medio,Excelente
3167,Previsto,Previsto,Baja,Media,Media,Media,Moderado,Limitado,Ocasional,Inadecuada,Nula,Moderado,Excesivo,Excelente,Impuntual,Medio,Sin deuda,Beca Parcial,Bajo,Estable,Frecuente,Constante,Baja,Tiempo completo,Bajo,Insuficiente,Destacado,Alto,Excelente
3168,En proceso,Previsto,Baja,Media,Media,Alta,Moderado,Adecuado,Ocasional,Inadecuada,Baja,Alto,Regular,Bueno,Puntual,Alto,Sin deuda,Pago Directo,Muy Bajo,Vulnerable,Ocasional,Nula,Alta,Parcial alta,Moderado,Insuficiente,Inicio,Alto,Crítico
3169,Inicio,Inicio,Baja,Baja,Alta,Excelente,Moderado,Insuficiente,Frecuente,Moderada,Nula,Moderado,Adecuado,Excelente,Puntual,Medio,Con deuda,Pago Directo,Bajo,Sostenible,Ocasional,Nula,Media,Parcial baja,Moderado,Insuficiente,Previsto,Medio,Excelente
3170,Previsto,Previsto,Baja,Media,Baja,Alta,Consistente,Adecuado,Mínimo,Inadecuada,Nula,Moderado,Regular,Excelente,Puntual,Muy Bajo,Sin deuda,Beca Total,Bajo,Vulnerable,Frecuente,Ocasional,Alta,Tiempo completo,Bajo,Insuficiente,En proceso,Alto,Crítico
3171,Destacado,Destacado,Baja,Media,Baja,Alta,Ejemplar,Adecuado,Mínimo,Adecuada,Baja,Moderado,Adecuado,Excelente,Puntual,Bajo,Sin deuda,Pago Directo,Bajo,Sostenible,Nula,Constante,Baja,Tiempo completo,Muy alto,Insuficiente,Destacado,Medio,Crítico
3172,Destacado,Destacado,Baja,Media,Baja,Alta,Moderado,Adecuado,Ocasional,Moderada,Baja,Moderado,Excesivo,Excelente,Impuntual,Muy Bajo,Con deuda,Financiamiento Familiar,Muy Bajo,Sostenible,Ocasional,Nula,Media,Tiempo completo,Alto,Excelente,Destacado,Alto,Excelente
3173,Previsto,Previsto,Baja,Baja,Media,Baja,Ejemplar,Adecuado,Mínimo,Moderada,Nula,Moderado,Excesivo,Excelente,Puntual,Alto,Sin deuda,Financiamiento Familiar,Bajo,Sostenible,Nula,Nula,Media,Parcial alta,Alto,Insuficiente,Inicio,Alto,Crítico
3174,En proceso,En proceso,Baja,Media,Excelente,Media,Moderado,Limitado,Mínimo,Adecuada,Baja,Moderado,Regular,Excelente,Puntual,Alto,Sin deuda,Beca Total,Bajo,Riesgo moderado,Constante,Constante,Alta,Parcial alta,Bajo,Insuficiente,Destacado,Medio,Regular
3175,Previsto,En proceso,Baja,Media,Excelente,Baja,Consistente,Adecuado,Mínimo,Inadecuada,Baja,Alto,Regular,Bueno,Puntual,Muy Bajo,Sin deuda,Pago Directo,Bajo,Sostenible,Nula,Constante,Baja,Parcial baja,Alto,Moderado,Destacado,Bajo,Excelente
3176,Previsto,Destacado,Baja,Media,Media,Media,Consistente,Adecuado,Ocasional,Inadecuada,Baja,Alto,Adecuado,Excelente,Puntual,Medio,Sin deuda,Beca Parcial,Muy Bajo,Sostenible,Constante,Ocasional,Baja,Parcial alta,Alto,Excelente,Previsto,Bajo,Excelente
3177,Previsto,Previsto,Baja,Baja,Excelente,Excelente,Moderado,Limitado,Mínimo,Moderada,Nula,Alto,Adecuado,Excelente,Impuntual,Medio,Con deuda,Pago Directo,Bajo,Estable,Constante,Constante,Baja,Ninguna,Moderado,Bueno,Previsto,Alto,Crítico
3178,En proceso,En proceso,Baja,Baja,Media,Excelente,Moderado,Adecuado,Ocasional,Inadecuada,Baja,Alto,Adecuado,Excelente,Puntual,Muy Bajo,Sin deuda,Beca Total,Bajo,Estable,Constante,Constante,Baja,Parcial baja,Alto,Moderado,En proceso,Alto,Crítico
3179,En proceso,En proceso,Baja,Media,Media,Baja,Moderado,Limitado,Ocasional,Adecuada,Baja,Alto,Excesivo,Excelente,Puntual,Muy Bajo,Sin deuda,Pago Directo,Bajo,Sostenible,Constante,Constante,Baja,Tiempo completo,Alto,Moderado,En proceso,Alto,Excelente
3180,En proceso,Previsto,Baja,Baja,Baja,Baja,Moderado,Limitado,Ocasional,Adecuada,Frecuente,Moderado,Excesivo,Excelente,Impuntual,Muy Bajo,Con deuda,Beca Total,Bajo,Vulnerable,Nula,Frecuente,Baja,Parcial baja,Bajo,Insuficiente,Destacado,Medio,Crítico
3181,En proceso,Previsto,Baja,Media,Baja,Media,Consistente,Limitado,Mínimo,Moderada,Baja,Moderado,Adecuado,Excelente,Impuntual,Bajo,Con deuda,Credito,Bajo,Sostenible,Constante,Nula,Alta,Ninguna,Bajo,Bueno,Previsto,Bajo,Regular
3182,Destacado,Inicio,Baja,Media,Alta,Alta,Crítico,Adecuado,Ocasional,Moderada,Baja,Bajo,Excesivo,Excelente,Impuntual,Medio,Con deuda,Credito,Bajo,Vulnerable,Frecuente,Nula,Alta,Parcial baja,Muy alto,Bueno,En proceso,Medio,Regular
3183,Previsto,Previsto,Baja,Baja,Alta,Alta,Moderado,Limitado,Ocasional,Adecuada,Baja,Alto,Adecuado,Excelente,Puntual,Alto,Sin deuda,Beca Parcial,Bajo,Sostenible,Ocasional,Frecuente,Baja,Parcial alta,Alto,Moderado,Previsto,Medio,Excelente
3184,Inicio,En proceso,Baja,Baja,Excelente,Media,Moderado,Limitado,Ocasional,Adecuada,Nula,Moderado,Adecuado,Excelente,Puntual,Muy Bajo,Con deuda,Financiamiento Familiar,Bajo,Sostenible,Constante,Frecuente,Baja,Parcial baja,Bajo,Insuficiente,En proceso,Bajo,Crítico
3185,Destacado,Destacado,Baja,Media,Baja,Alta,Consistente,Adecuado,Mínimo,Inadecuada,Baja,Moderado,Adecuado,Excelente,Impuntual,Muy Bajo,Con deuda,Credito,Bajo,Sostenible,Constante,Nula,Media,Ninguna,Alto,Insuficiente,En proceso,Medio,Excelente
3186,En proceso,Previsto,Baja,Baja,Media,Excelente,Consistente,Adecuado,Mínimo,Inadecuada,Nula,Bajo,Regular,Excelente,Puntual,Bajo,Sin deuda,Pago Directo,Muy Bajo,Riesgo moderado,Constante,Ocasional,Baja,Tiempo completo,Muy alto,Bueno,Destacado,Medio,Excelente
3187,Destacado,Destacado,Baja,Baja,Baja,Excelente,Consistente,Adecuado,Mínimo,Moderada,Nula,Bajo,Excesivo,Excelente,Puntual,Medio,Sin deuda,Financiamiento Familiar,Muy Bajo,Estable,Nula,Constante,Media,Tiempo completo,Bajo,Insuficiente,En proceso,Alto,Regular
3188,Previsto,Destacado,Baja,Baja,Baja,Baja,Ejemplar,Adecuado,Mínimo,Adecuada,Nula,Moderado,Adecuado,Excelente,Puntual,Medio,Sin deuda,Financiamiento Familiar,Bajo,Sostenible,Nula,Constante,Baja,Tiempo completo,Moderado,Bueno,Previsto,Medio,Excelente
3189,Destacado,Destacado,Baja,Baja,Media,Media,Ejemplar,Adecuado,Mínimo,Moderada,Baja,Bajo,Adecuado,Excelente,Puntual,Bajo,Sin deuda,Credito,Bajo,Riesgo moderado,Constante,Frecuente,Baja,Ninguna,Bajo,Bueno,Previsto,Alto,Regular
3190,Destacado,Destacado,Baja,Media,Baja,Baja,Consistente,Adecuado,Mínimo,Adecuada,Baja,Moderado,Adecuado,Excelente,Puntual,Bajo,Sin deuda,Financiamiento Familiar,Bajo,Riesgo moderado,Frecuente,Nula,Baja,Parcial alta,Bajo,Bueno,Previsto,Bajo,Excelente
3191,Previsto,Previsto,Baja,Media,Media,Excelente,Moderado,Adecuado,Ocasional,Adecuada,Baja,Alto,Excesivo,Excelente,Puntual,Muy Bajo,Sin deuda,Beca Parcial,Muy Bajo,Vulnerable,Nula,Frecuente,Alta,Tiempo completo,Alto,Moderado,Destacado,Bajo,Excelente
3192,Destacado,Destacado,Baja,Media,Excelente,Baja,Ejemplar,Adecuado,Mínimo,Moderada,Nula,Moderado,Regular,Excelente,Impuntual,Bajo,Con deuda,Pago Directo,Bajo,Sostenible,Ocasional,Constante,Media,Parcial alta,Alto,Bueno,Inicio,Medio,Regular
3193,Previsto,Previsto,Baja,Media,Excelente,Baja,Consistente,Adecuado,Mínimo,Inadecuada,Baja,Alto,Adecuado,Bueno,Impuntual,Alto,Con deuda,Credito,Bajo,Sostenible,Ocasional,Constante,Alta,Parcial alta,Moderado,Moderado,En proceso,Alto,Regular
3194,Previsto,Previsto,Baja,Media,Baja,Excelente,Consistente,Adecuado,Ocasional,Moderada,Nula,Moderado,Regular,Excelente,Impuntual,Muy Bajo,Con deuda,Pago Directo,Bajo,Riesgo moderado,Constante,Ocasional,Alta,Ninguna,Alto,Insuficiente,En proceso,Alto,Regular
3195,Inicio,Inicio,Baja,Baja,Media,Baja,Moderado,Insuficiente,Ocasional,Inadecuada,Baja,Moderado,Regular,Excelente,Puntual,Bajo,Sin deuda,Credito,Muy Bajo,Vulnerable,Ocasional,Constante,Baja,Tiempo completo,Bajo,Moderado,En proceso,Medio,Regular
3196,Inicio,En proceso,Baja,Baja,Alta,Alta,Crítico,Adecuado,Frecuente,Adecuada,Baja,Moderado,Adecuado,Excelente,Puntual,Bajo,Sin deuda,Pago Directo,Bajo,Riesgo moderado,Constante,Ocasional,Alta,Tiempo completo,Alto,Excelente,Destacado,Medio,Crítico
3197,Destacado,Destacado,Baja,Baja,Baja,Media,Moderado,Adecuado,Mínimo,Adecuada,Baja,Moderado,Regular,Excelente,Puntual,Bajo,Con deuda,Beca Parcial,Bajo,Sostenible,Frecuente,Ocasional,Media,Ninguna,Moderado,Insuficiente,Inicio,Medio,Regular
3198,Inicio,Inicio,Baja,Media,Media,Media,Moderado,Insuficiente,Mínimo,Inadecuada,Baja,Moderado,Adecuado,Excelente,Puntual,Bajo,Sin deuda,Beca Total,Bajo,Riesgo moderado,Constante,Ocasional,Media,Tiempo completo,Alto,Bueno,Inicio,Alto,Regular
3199,Previsto,Previsto,Baja,Baja,Alta,Excelente,Consistente,Adecuado,Mínimo,Moderada,Frecuente,Moderado,Regular,Excelente,Impuntual,Bajo,Con deuda,Financiamiento Familiar,Bajo,Riesgo moderado,Frecuente,Nula,Baja,Parcial alta,Alto,Insuficiente,Destacado,Medio,Crítico
3200,Inicio,En proceso,Baja,Baja,Media,Excelente,Moderado,Insuficiente,Mínimo,Inadecuada,Baja,Moderado,Excesivo,Excelente,Puntual,Medio,Con deuda,Pago Directo,Bajo,Estable,Nula,Constante,Baja,Parcial baja,Alto,Excelente,En proceso,Alto,Crítico
3201,Destacado,Destacado,Baja,Baja,Alta,Media,Consistente,Adecuado,Mínimo,Moderada,Nula,Moderado,Regular,Excelente,Impuntual,Bajo,Con deuda,Financiamiento Familiar,Bajo,Riesgo moderado,Constante,Constante,Media,Parcial baja,Alto,Excelente,Inicio,Alto,Crítico
3202,Destacado,Destacado,Baja,Media,Alta,Media,Ejemplar,Adecuado,Mínimo,Adecuada,Frecuente,Bajo,Regular,Excelente,Puntual,Bajo,Sin deuda,Beca Parcial,Bajo,Riesgo moderado,Nula,Nula,Media,Ninguna,Bajo,Moderado,Previsto,Medio,Crítico
3203,Inicio,Inicio,Baja,Baja,Alta,Media,Crítico,Insuficiente,Frecuente,Adecuada,Baja,Alto,Regular,Bueno,Impuntual,Muy Bajo,Con deuda,Financiamiento Familiar,Muy Bajo,Estable,Nula,Frecuente,Alta,Tiempo completo,Muy alto,Insuficiente,Previsto,Medio,Regular
3204,Destacado,Previsto,Baja,Media,Baja,Media,Ejemplar,Adecuado,Mínimo,Moderada,Baja,Bajo,Deficiente,Excelente,Puntual,Medio,Sin deuda,Pago Directo,Bajo,Riesgo moderado,Frecuente,Constante,Alta,Tiempo completo,Bajo,Moderado,Previsto,Bajo,Excelente
3205,En proceso,En proceso,Baja,Baja,Excelente,Baja,Crítico,Adecuado,Ocasional,Moderada,Baja,Bajo,Adecuado,Excelente,Puntual,Bajo,Sin deuda,Beca Total,Bajo,Vulnerable,Ocasional,Constante,Baja,Parcial baja,Moderado,Excelente,Inicio,Alto,Regular
3206,Destacado,Previsto,Baja,Media,Alta,Alta,Moderado,Adecuado,Mínimo,Adecuada,Nula,Bajo,Adecuado,Excelente,Puntual,Medio,Con deuda,Beca Parcial,Bajo,Estable,Ocasional,Constante,Baja,Parcial baja,Moderado,Excelente,Destacado,Bajo,Crítico
3207,En proceso,En proceso,Baja,Baja,Baja,Alta,Moderado,Adecuado,Ocasional,Moderada,Baja,Alto,Excesivo,Excelente,Puntual,Bajo,Con deuda,Pago Directo,Bajo,Vulnerable,Nula,Frecuente,Alta,Tiempo completo,Moderado,Excelente,En proceso,Bajo,Excelente
3208,En proceso,En proceso,Baja,Media,Media,Media,Consistente,Adecuado,Ocasional,Adecuada,Baja,Alto,Adecuado,Excelente,Impuntual,Muy Bajo,Con deuda,Pago Directo,Bajo,Sostenible,Nula,Constante,Media,Tiempo completo,Bajo,Bueno,Inicio,Medio,Excelente
3209,Destacado,Destacado,Baja,Baja,Baja,Excelente,Moderado,Adecuado,Mínimo,Inadecuada,Frecuente,Moderado,Excesivo,Excelente,Puntual,Muy Bajo,Sin deuda,Pago Directo,Muy Bajo,Sostenible,Ocasional,Constante,Baja,Tiempo completo,Muy alto,Moderado,Destacado,Alto,Excelente
3210,En proceso,En proceso,Baja,Baja,Media,Excelente,Moderado,Adecuado,Mínimo,Adecuada,Baja,Moderado,Deficiente,Bueno,Puntual,Alto,Sin deuda,Pago Directo,Muy Bajo,Estable,Constante,Nula,Media,Parcial alta,Muy alto,Excelente,En proceso,Medio,Regular
3211,Inicio,En proceso,Baja,Baja,Baja,Baja,Moderado,Insuficiente,Mínimo,Adecuada,Baja,Bajo,Regular,Excelente,Puntual,Bajo,Sin deuda,Beca Parcial,Bajo,Riesgo moderado,Nula,Ocasional,Baja,Parcial baja,Muy alto,Moderado,Inicio,Alto,Excelente
3212,Previsto,Previsto,Baja,Baja,Baja,Excelente,Moderado,Adecuado,Mínimo,Moderada,Baja,Moderado,Adecuado,Excelente,Impuntual,Muy Bajo,Con deuda,Financiamiento Familiar,Bajo,Sostenible,Constante,Nula,Alta,Ninguna,Muy alto,Insuficiente,En proceso,Medio,Crítico
3213,Previsto,Previsto,Baja,Media,Alta,Media,Consistente,Adecuado,Mínimo,Adecuada,Baja,Alto,Regular,Bueno,Puntual,Muy Bajo,Sin deuda,Financiamiento Familiar,Bajo,Estable,Nula,Frecuente,Alta,Ninguna,Muy alto,Bueno,Previsto,Medio,Excelente
3214,En proceso,En proceso,Baja,Baja,Alta,Alta,Moderado,Limitado,Ocasional,Inadecuada,Baja,Alto,Adecuado,Excelente,Puntual,Bajo,Sin deuda,Pago Directo,Bajo,Estable,Nula,Nula,Baja,Parcial baja,Moderado,Moderado,Inicio,Medio,Regular
3215,En proceso,En proceso,Baja,Baja,Media,Media,Ejemplar,Adecuado,Constante,Adecuada,Baja,Moderado,Excesivo,Excelente,Impuntual,Muy Bajo,Con deuda,Pago Directo,Bajo,Vulnerable,Frecuente,Ocasional,Alta,Tiempo completo,Alto,Moderado,En proceso,Medio,Regular
3216,En proceso,En proceso,Baja,Baja,Media,Excelente,Moderado,Limitado,Mínimo,Adecuada,Baja,Moderado,Adecuado,Excelente,Puntual,Bajo,Sin deuda,Pago Directo,Bajo,Vulnerable,Constante,Ocasional,Baja,Ninguna,Moderado,Excelente,En proceso,Medio,Excelente
3217,En proceso,En proceso,Baja,Baja,Excelente,Baja,Moderado,Adecuado,Ocasional,Adecuada,Baja,Alto,Regular,Bueno,Impuntual,Muy Bajo,Con deuda,Credito,Bajo,Vulnerable,Frecuente,Nula,Media,Ninguna,Muy alto,Moderado,Previsto,Medio,Regular
3218,Inicio,Inicio,Baja,Media,Excelente,Excelente,Moderado,Insuficiente,Ocasional,Inadecuada,Baja,Alto,Adecuado,Bueno,Puntual,Bajo,Sin deuda,Beca Total,Bajo,Sostenible,Constante,Nula,Media,Parcial alta,Moderado,Excelente,Inicio,Medio,Excelente
3219,Destacado,Destacado,Baja,Baja,Baja,Baja,Consistente,Adecuado,Mínimo,Inadecuada,Nula,Moderado,Adecuado,Excelente,Impuntual,Muy Bajo,Con deuda,Credito,Bajo,Riesgo moderado,Ocasional,Nula,Media,Parcial baja,Alto,Excelente,Inicio,Alto,Crítico
3220,En proceso,En proceso,Baja,Baja,Media,Media,Consistente,Limitado,Mínimo,Adecuada,Nula,Alto,Regular,Bueno,Impuntual,Bajo,Con deuda,Financiamiento Familiar,Bajo,Vulnerable,Ocasional,Frecuente,Media,Tiempo completo,Alto,Insuficiente,En proceso,Bajo,Regular
3221,Previsto,Destacado,Baja,Media,Excelente,Media,Moderado,Adecuado,Mínimo,Moderada,Nula,Bajo,Adecuado,Excelente,Puntual,Bajo,Con deuda,Credito,Muy Bajo,Sostenible,Frecuente,Frecuente,Media,Parcial alta,Bajo,Insuficiente,Inicio,Alto,Regular
